symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,4h,120 days ago UTC,16,garch,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0004156636457615104,57.383250305091345,79.93656159386575,96.85726213476308,predictions/PRICE_120_days_ago_UTC_BTCUSDT_4h_garch_20251016_202827.csv
