symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],2.0,16,,78.58003001830666,,1257.2804802929065,0.5125942600291481,0.44570950610984333,0.8876350886486515,0.0023,-0.34569589361476116,179.80294149507426,221.1865097438158,580.9370984127689,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_hgb_reg_20251018_144715.csv
