symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],11.0,12,,57.81091718336403,,693.7310062003684,0.45414321832260973,0.3156086117140883,2.429380145970443,0.0023,-0.1945295321829157,166.6336399484752,208.40418671005816,465.8178829477161,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_hgb_reg_20251018_143224.csv
