symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct
BTCUSDT,4h,120 days ago UTC,16,gru_lstm,658,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0030068335856212602,58.325014306625135,80.86393943998361,112.05808834252615
BTCUSDT,4h,120 days ago UTC,16,bilstm,658,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.01126744514812672,58.51260227503428,81.17803930346344,113.54074803806233
BTCUSDT,4h,120 days ago UTC,16,hybrid_transformer,658,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.044120202816637866,59.545126509795736,82.45831314539642,130.34253953222264
