symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1035,time,0.2,,return_bps,0.0,,,,,,[],49.0,24,,-26.673261411617734,,-640.1582738788256,-0.27204046389062675,0.03048947901302057,-0.367528094554968,0.0023,-0.5055473384905758,96.3779788045678,127.59633956392685,347.8028305915452,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_hgb_reg_20251018_142728.csv
