symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,deflated_sharpe,sortino_like,cost_roundtrip,r2,mae_bps,rmse_bps,mape_pct,price_track_path
BTCUSDT,8h,120 days ago UTC,16,hybrid_transformer,298,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,0.004769459032363033,99.12019627788683,133.09073894592498,99.7857581688776,predictions/PRICE_120_days_ago_UTC_BTCUSDT_8h_hybrid_transformer_20251018_145115.csv
BTCUSDT,8h,120 days ago UTC,16,sarimax,313,time,0.2,,return_bps,0.0,,,,,,[],0.0,22,,-46.477723226807115,,-1022.5099109897565,-0.3621248342697119,0.048511117828752726,-0.480259575884821,0.0023,-29.48367251845632,648.6774690914349,719.7461308067019,2836.588816254339,predictions/PRICE_120_days_ago_UTC_BTCUSDT_8h_sarimax_20251018_145123.csv
BTCUSDT,8h,120 days ago UTC,16,var,313,time,0.2,,return_bps,0.0,,,,,,[],15.0,3,,16.874432690489474,,50.623298071468426,0.2836786126272033,0.28345723869335016,16874432690.489473,0.0023,-0.005106225796748243,98.42122658414851,130.69361192489305,135.03198054471582,predictions/PRICE_120_days_ago_UTC_BTCUSDT_8h_var_20251018_145130.csv
BTCUSDT,8h,120 days ago UTC,16,garch,313,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0003462571921635238,95.85305554179757,130.38497559909433,99.35543938769172,predictions/PRICE_120_days_ago_UTC_BTCUSDT_8h_garch_20251018_145138.csv
BTCUSDT,8h,120 days ago UTC,16,markov_switching,313,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.006034825119797249,95.85479406882956,130.7557195954906,110.44932389192539,predictions/PRICE_120_days_ago_UTC_BTCUSDT_8h_markov_switching_20251018_145145.csv
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,0.0037859478621798948,191.85579918405304,251.66389325888122,161.03573410922837,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_hgb_reg_20251018_145157.csv
BTCUSDT,1d,120 days ago UTC,16,rf_reg,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,0.0770306912323695,187.642695134858,242.2322327141092,116.31347380699218,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_rf_reg_20251018_145205.csv
BTCUSDT,1d,120 days ago UTC,16,linreg,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,8,,-135.8220714053378,,-1086.5765712427024,-0.49898549339157433,0.09338554069369404,-0.5653556157381006,0.0023,-2.731081369164215,408.8567715837093,487.02987229504424,486.02727647756376,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_linreg_20251018_145213.csv
BTCUSDT,1d,120 days ago UTC,16,svr,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.1460634499568756,207.49251490459235,269.8835384572907,98.33135276412224,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_svr_20251018_145220.csv
BTCUSDT,1d,120 days ago UTC,16,arima,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.17352045675283856,208.73603589009375,273.09725466591254,93.97862070017379,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_arima_20251018_145227.csv
BTCUSDT,1d,120 days ago UTC,16,bilstm,58,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.18377051698025793,223.58033739286958,291.1249986618875,98.35775050717814,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_bilstm_20251018_145238.csv
BTCUSDT,1d,120 days ago UTC,16,gru_lstm,58,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.17710550922477175,223.26170333917386,290.3958029167326,99.2927900738407,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_gru_lstm_20251018_145249.csv
BTCUSDT,1d,120 days ago UTC,16,hybrid_transformer,58,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.17152099397518072,222.6053244042121,289.7060709972861,99.86973601389668,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_hybrid_transformer_20251018_145305.csv
BTCUSDT,1d,120 days ago UTC,16,garch,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.16372016181887972,208.49876975696642,272.0427824728243,95.49873304327228,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_garch_20251018_145325.csv
BTCUSDT,1d,120 days ago UTC,16,markov_switching,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.17819887057456896,209.10795910994034,273.7298944174396,93.27325257144243,predictions/PRICE_120_days_ago_UTC_BTCUSDT_1d_markov_switching_20251018_145331.csv
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2071,time,0.2,,return_bps,0.0,,,,,,[],57.0,9,,-37.96510285550695,,-341.6859256995625,-0.42207118749136724,0.02024000901546741,-0.738613795818996,0.0023,-0.21560258715245118,58.320914169477554,79.83753602909087,352.1994684678885,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_hgb_reg_20251018_145344.csv
BTCUSDT,4h,365 days ago UTC,16,rf_reg,2071,time,0.2,,return_bps,0.0,,,,,,[],47.0,1,,-78.00245095408252,,-78.00245095408252,-78002450954.08252,,-78002450954.08252,0.0023,-0.2962474637338708,61.25426796200883,82.44328290374527,400.2447931766762,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_rf_reg_20251018_145400.csv
BTCUSDT,4h,365 days ago UTC,16,linreg,2071,time,0.2,,return_bps,0.0,,,,,,[],60.0,312,,-23.66699393745367,,-7384.102108485546,-0.3411781505237068,1.0240053249788161e-10,-0.441036079199707,0.0023,-2.6865181825876214,118.42604797361085,139.03350505224893,2129.1260835807943,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_linreg_20251018_145407.csv
BTCUSDT,4h,365 days ago UTC,16,svr,2071,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.004027644158114629,50.49551092097386,72.55768156793586,126.73557580895935,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_svr_20251018_145414.csv
BTCUSDT,4h,365 days ago UTC,16,arima,2071,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.005317567127380407,50.55916347867924,72.60440205703726,135.85163367083567,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_arima_20251018_145421.csv
BTCUSDT,4h,365 days ago UTC,16,bilstm,2056,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.006153734236785446,50.646115513718925,72.8297467672981,126.52776930211435,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_bilstm_20251018_145451.csv
BTCUSDT,4h,365 days ago UTC,16,gru_lstm,2056,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.00475845786965734,50.66674250519219,72.78063041521018,137.0222047373974,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_gru_lstm_20251018_145534.csv
BTCUSDT,4h,365 days ago UTC,16,hybrid_transformer,2056,time,0.2,,return_bps,0.0,,,,,,[],2.0,1,,-15.958441463504204,,-15.958441463504204,-15958441463.504204,,-15958441463.504204,0.0023,-0.0077760740255066185,51.76507440913025,72.88984531889125,226.70998609239808,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_hybrid_transformer_20251018_145553.csv
BTCUSDT,4h,365 days ago UTC,16,sarimax,2071,time,0.2,,return_bps,0.0,,,,,,[],0.0,414,,-25.082183890532804,,-10384.02413068058,-0.34638039163007633,9.661715871800425e-13,-0.4543659828352876,0.0023,-1.084565673475271e+193,2.278784076679441e+97,2.3847341781866544e+98,2.818846713729403e+98,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_sarimax_20251018_145608.csv
BTCUSDT,4h,365 days ago UTC,16,var,2071,time,0.2,,return_bps,0.0,,,,,,[],57.0,144,,-27.769951551011314,,-3998.873023345629,-0.3253848735014468,1.4240477032800847e-05,-0.395043250153152,0.0023,-3.2148649038867836,101.36089683918661,148.66333738257484,1408.208577956969,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_var_20251018_145615.csv
BTCUSDT,4h,365 days ago UTC,16,garch,2071,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.003497885831988512,50.46936292394264,72.53878501721664,123.92198827831979,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_garch_20251018_145622.csv
BTCUSDT,4h,365 days ago UTC,16,markov_switching,2071,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.004535748026890829,50.52302057662826,72.57628674388353,130.22785312213333,predictions/PRICE_365_days_ago_UTC_BTCUSDT_4h_markov_switching_20251018_145629.csv
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1035,time,0.2,,return_bps,0.0,,,,,,[],50.0,30,,-29.2367763575529,,-877.1032907265869,-0.24898722177862978,0.022894645541237546,-0.3305848870719855,0.0023,-0.4971670590847963,97.18974652429658,127.24900854128833,413.3291166124394,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_hgb_reg_20251018_145638.csv
BTCUSDT,8h,365 days ago UTC,16,rf_reg,1035,time,0.2,,return_bps,0.0,,,,,,[],41.0,31,,7.0016898969029,,217.05238680398992,0.06327652758800048,0.3078965894327355,0.09676250601571583,0.0023,-0.21438834552959207,85.25094142241522,114.60714188815011,332.5434216587213,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_rf_reg_20251018_145648.csv
BTCUSDT,8h,365 days ago UTC,16,linreg,1035,time,0.2,,return_bps,0.0,,,,,,[],49.0,186,,-25.861831131958624,,-4810.300590544304,-0.25270594425563886,0.00013180907654131158,-0.31842912706673876,0.0023,-5.141814431087037,229.34939571621538,257.7396540083183,1412.5267438655642,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_linreg_20251018_145654.csv
BTCUSDT,8h,365 days ago UTC,16,svr,1035,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.007404938221063917,75.35470862646542,104.38423781359883,109.97764631653246,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_svr_20251018_145701.csv
BTCUSDT,8h,365 days ago UTC,16,arima,1035,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.010704611201577396,75.42872123295108,104.55505130766058,115.07031495101221,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_arima_20251018_145714.csv
BTCUSDT,8h,365 days ago UTC,16,bilstm,1020,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.02317288789451033,75.45748936390078,104.8346805891967,121.4174073636521,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_bilstm_20251018_145734.csv
BTCUSDT,8h,365 days ago UTC,16,gru_lstm,1020,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,0.000782753985901774,74.9634259968723,103.60239810689403,105.78889365919346,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_gru_lstm_20251018_145758.csv
BTCUSDT,8h,365 days ago UTC,16,hybrid_transformer,1020,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0015984295721716002,75.2880590920521,103.72577170062279,143.83248914335718,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_hybrid_transformer_20251018_145812.csv
BTCUSDT,8h,365 days ago UTC,16,sarimax,1035,time,0.2,,return_bps,0.0,,,,,,[],52.0,179,,-24.996773286427477,,-4474.422418270518,-0.24236632002809075,0.0004112129392885855,-0.3055551044522571,0.0023,-85.75493284785263,820.840303331926,968.6557429151574,5236.424174565229,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_sarimax_20251018_145825.csv
BTCUSDT,8h,365 days ago UTC,16,var,1035,time,0.2,,return_bps,0.0,,,,,,[],52.0,162,,-25.06011728473306,,-4059.739000126756,-0.2420182905917633,0.0004970748773898137,-0.2943416220550935,0.0023,-1950541569.672711,1609738.9583888645,4593037.317088893,5801379.8095439,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_var_20251018_145832.csv
BTCUSDT,8h,365 days ago UTC,16,garch,1035,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.008276581828381202,75.3683551353523,104.42685961010744,111.24167996539293,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_garch_20251018_145839.csv
BTCUSDT,8h,365 days ago UTC,16,markov_switching,1035,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.007294756400444413,75.34690128056236,104.37600140977071,109.79920690050255,predictions/PRICE_365_days_ago_UTC_BTCUSDT_8h_markov_switching_20251018_145845.csv
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],2.0,16,,78.8071710349664,,1260.9147365594624,0.5143743573012453,0.4360982335324874,0.8902008593210672,0.0023,-0.34507347489918727,179.7452548876686,221.15455198892417,580.3909934107352,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_hgb_reg_20251018_145858.csv
BTCUSDT,1d,365 days ago UTC,16,rf_reg,318,time,0.2,,return_bps,0.0,,,,,,[],27.0,25,,30.936135383142055,,773.4033845785514,0.1810144287948704,0.6502233825385361,0.24845971438885567,0.0023,0.019253787040959813,140.22409451232613,188.84313804851604,382.0007361800227,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_rf_reg_20251018_145905.csv
BTCUSDT,1d,365 days ago UTC,16,linreg,318,time,0.2,,return_bps,0.0,,,,,,[],31.0,47,,-22.55335201156239,,-1060.0075445434322,-0.11608690930857558,0.1297941973177381,-0.13695147960115378,0.0023,-0.5639427558269592,185.81426901470635,238.46976023806093,797.9038209696877,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_linreg_20251018_145911.csv
BTCUSDT,1d,365 days ago UTC,16,svr,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.007183492181815909,140.44979267276182,191.37146350312133,105.73999686733711,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_svr_20251018_145918.csv
BTCUSDT,1d,365 days ago UTC,16,arima,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.013860729747122935,140.78427210103908,192.00477948105967,127.9115141652763,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_arima_20251018_145925.csv
BTCUSDT,1d,365 days ago UTC,16,bilstm,303,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.024271887243457302,141.69895191358452,194.01466765034775,111.23246357772933,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_bilstm_20251018_145938.csv
BTCUSDT,1d,365 days ago UTC,16,gru_lstm,303,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.01252253410470816,141.01337614241072,192.88467783233506,99.25205798673,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_gru_lstm_20251018_145952.csv
BTCUSDT,1d,365 days ago UTC,16,hybrid_transformer,303,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0029137095926028422,140.8948714273551,191.967255755121,115.29732663978922,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_hybrid_transformer_20251018_150009.csv
BTCUSDT,1d,365 days ago UTC,16,sarimax,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,63,,-36.056686350378264,,-2271.5712400738307,-0.18910233963632875,0.06824456503557152,-0.24154880994146535,0.0023,-16963.221798002403,14356.64188885569,24834.526322065944,48046.66623317289,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_sarimax_20251018_150018.csv
BTCUSDT,1d,365 days ago UTC,16,var,318,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,-178.0031311465605,,-178.0031311465605,-178003131146.5605,,-178003131146.5605,0.0023,-0.045907312435270464,145.62474236501234,195.00040333193184,374.9145201253083,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_var_20251018_150025.csv
BTCUSDT,1d,365 days ago UTC,16,garch,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.023010048262680716,141.37204182905487,192.862920756589,154.05877598215062,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_garch_20251018_150031.csv
BTCUSDT,1d,365 days ago UTC,16,markov_switching,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.009648830957489585,140.50114917773882,191.59962374815075,113.37579938173951,predictions/PRICE_365_days_ago_UTC_BTCUSDT_1d_markov_switching_20251018_150038.csv
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],37.0,10,,18.468743553377486,,184.68743553377485,0.25506914579466866,0.02751681380205173,1.396298218460172,0.0023,-0.1726823154582664,55.439209199259,75.35961722679441,338.27812238939197,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_hgb_reg_20251018_150053.csv
BTCUSDT,4h,720 days ago UTC,16,rf_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],48.0,6,,-27.325333596945466,,-163.9520015816728,-0.33668661960435986,0.0011419609616998283,-1.264186827625711,0.0023,-0.15103574714247325,54.18259944555246,74.66096558745105,306.699879627801,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_rf_reg_20251018_150120.csv
BTCUSDT,4h,720 days ago UTC,16,linreg,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.35647720482940093,61.89200148059708,81.0501076877123,597.1899242327621,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_linreg_20251018_150128.csv
BTCUSDT,4h,720 days ago UTC,16,svr,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0010507405311372953,48.56986310375068,69.62645333390691,118.45037669756539,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_svr_20251018_150138.csv
BTCUSDT,4h,720 days ago UTC,16,arima,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.002909189725417205,48.6363789743805,69.69061335274812,131.27826368356466,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_arima_20251018_150146.csv
BTCUSDT,4h,720 days ago UTC,16,bilstm,4258,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.004893506699125583,48.943011103214545,69.81681885927975,143.75716363206666,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_bilstm_20251018_150242.csv
BTCUSDT,4h,720 days ago UTC,16,gru_lstm,4258,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0035076856914433296,48.80174855158676,69.7675876660318,151.80452598548462,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_gru_lstm_20251018_150351.csv
BTCUSDT,4h,720 days ago UTC,16,hybrid_transformer,4258,time,0.2,,return_bps,0.0,,,,,,[],8.0,1,,337.6436965811977,,337.6436965811977,337643696581.19763,,,0.0023,-0.036082271349253014,50.80928291909678,70.89013120932421,209.18650515395402,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_hybrid_transformer_20251018_150425.csv
BTCUSDT,4h,720 days ago UTC,16,sarimax,4273,time,0.2,,return_bps,0.0,,,,,,[],59.0,623,,-21.408014329126157,,-13337.192927045595,-0.30586448048653253,2.886579864025407e-15,-0.40996238160598286,0.0023,-134.55344976611903,683.0850717183647,810.1919144282156,10767.810169334964,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_sarimax_20251018_150438.csv
BTCUSDT,4h,720 days ago UTC,16,var,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-1171145.7501295921,28761.897757711595,75307.39068164623,356080.49974446197,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_var_20251018_150446.csv
BTCUSDT,4h,720 days ago UTC,16,garch,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,,,0.0023,-0.0019490136954147808,48.58441576949044,69.65539386624987,125.18089042210181,predictions/PRICE_720_days_ago_UTC_BTCUSDT_4h_garch_20251018_150453.csv
